Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Hellström, L.O., Samaha, M., Wang, K., Smits, A., Hultmark, M.","36918497100;36919315700;56990494100;7102735299;22957764800;","Errors in parallel-plate and cone-plate rheometer measurements due to sample underfill",2015,"Measurement Science and Technology","26","1","015301","","",,23,"10.1088/0957-0233/26/1/015301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949119679&doi=10.1088%2f0957-0233%2f26%2f1%2f015301&partnerID=40&md5=d914d1ae42ed26595b9433bf62ea0314",Article,"Final","",Scopus,2-s2.0-84949119679
"Smits, A.J., Hultmark, M.","7102735299;22957764800;","Nanoscale instrumentation for measuring turbulence",2014,"Proceedings of the 19th Australasian Fluid Mechanics Conference, AFMC 2014",,,,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959179135&partnerID=40&md5=f9ad315c1dfd725b24bd8b8780e0145d",Conference Paper,"Final","",Scopus,2-s2.0-84959179135
"Bailey, S.C.C., Vallikivi, M., Hultmark, M., Smits, A.J.","24075283000;36449709600;22957764800;7102735299;","Estimating the value of von Kármán's constant in turbulent pipe flow",2014,"Journal of Fluid Mechanics","749",,,"79","98",,78,"10.1017/jfm.2014.208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900992977&doi=10.1017%2fjfm.2014.208&partnerID=40&md5=127c6d6327ce644ced41f29e0bd06535",Article,"Final","",Scopus,2-s2.0-84900992977
"Calaf, M., Hultmark, M., Oldroyd, H.J., Simeonov, V., Parlange, M.B.","35799402000;22957764800;55322331200;57203083365;7005375510;","Coherent structures and the k-1 spectral behaviour",2013,"Physics of Fluids","25","12","125107","","",,32,"10.1063/1.4834436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891619988&doi=10.1063%2f1.4834436&partnerID=40&md5=a9a40c9193bedaf330efcd1b6c9f00d0",Article,"Final","",Scopus,2-s2.0-84891619988
"Hultmark, M., Calaf, M., Parlange, M.B.","22957764800;35799402000;7005375510;","A new wall shear stress model for atmospheric boundary layer simulations",2013,"Journal of the Atmospheric Sciences","70","11",,"3460","3470",,23,"10.1175/JAS-D-12-0257.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888061562&doi=10.1175%2fJAS-D-12-0257.1&partnerID=40&md5=04e9d928daaf689b223d4c855480dd1a",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84888061562
"Hultmark, M., Vallikivi, M., Bailey, S.C.C., Smits, A.J.","22957764800;36449709600;24075283000;7102735299;","Logarithmic scaling of turbulence in smooth- and rough-wall pipe flow",2013,"Journal of Fluid Mechanics","728",,,"376","395",,109,"10.1017/jfm.2013.255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882808404&doi=10.1017%2fjfm.2013.255&partnerID=40&md5=f8d93d26b7203e9e6be8309810a1a57d",Article,"Final","",Scopus,2-s2.0-84882808404
"Bailey, S.C.C., Hultmark, M., Monty, J.P., Alfredsson, P.H., Chong, M.S., Duncan, R.D., Fransson, J.H.M., Hutchins, N., Marusic, I., McKeon, B.J., Nagib, H.M., Örlü, R., Segalini, A., Smits, A.J., Vinuesa, R.","24075283000;22957764800;23028284400;7004165815;7102632142;56276103800;7006333918;15925318900;6603687789;6701372729;7003901660;23020049400;36698382000;7102735299;55553485100;","Obtaining accurate mean velocity measurements in high Reynolds number turbulent boundary layers using Pitot tubes",2013,"Journal of Fluid Mechanics","715",,,"642","670",,67,"10.1017/jfm.2012.538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872192450&doi=10.1017%2fjfm.2012.538&partnerID=40&md5=3865bb5faa8346c5c5095e58336b31be",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84872192450
"Vallikivi, M., Hultmark, M., Smits, A.J.","36449709600;22957764800;7102735299;","Mean flow measurements in very high reynolds number turbulent boundary layer",2013,"International Symposium on Turbulence and Shear Flow Phenomena, TSFP 2013","1",,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034052845&partnerID=40&md5=5c3f7425a8ef860ea8e34e93807c883b",Conference Paper,"Final","",Scopus,2-s2.0-85034052845
"Arwatz, G., Bahri, C., Smits, A.J., Hultmark, M.","24340842900;55946453000;7102735299;22957764800;","Dynamic calibration and modeling of a cold wire for temperature measurement",2013,"Measurement Science and Technology","24","12","125301","","",,30,"10.1088/0957-0233/24/12/125301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888860001&doi=10.1088%2f0957-0233%2f24%2f12%2f125301&partnerID=40&md5=e4b0236828180e87a2659ebfa084571c",Article,"Final","",Scopus,2-s2.0-84888860001
"Rosenberg, B.J., Hultmark, M., Vallikivi, M., Bailey, S.C.C., Smits, A.J.","55831994800;22957764800;36449709600;24075283000;7102735299;","Turbulence spectra in smooth- and rough-wall pipe flow at extreme Reynolds numbers",2013,"Journal of Fluid Mechanics","731",,,"46","63",,84,"10.1017/jfm.2013.359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882803229&doi=10.1017%2fjfm.2013.359&partnerID=40&md5=99c4a8e4046058959dfa7f8beed09a15",Article,"Final","",Scopus,2-s2.0-84882803229
