Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Hatzell, K.B., Boota, M., Kumbur, E.C., Gogotsia, Y.","55336668000;55306171300;14628933400;56543687700;","Flowable conducting particle networks in redox-active electrolytes for grid energy storage",2015,"Journal of the Electrochemical Society","162","5",,"A5007","A5012",,38,"10.1149/2.0011505jes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924062437&doi=10.1149%2f2.0011505jes&partnerID=40&md5=4989d3991198447218ee7faaa5bfdf21",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-84924062437
"Hatzell, M.C., Hatzell, K.B., Logan, B.E.","25632391700;55336668000;55762454700;","Using Flow Electrodes in Multiple Reactors in Series for Continuous Energy Generation from Capacitive Mixing",2014,"Environmental Science and Technology Letters","1","12",,"474","478",,55,"10.1021/ez5003314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969257383&doi=10.1021%2fez5003314&partnerID=40&md5=4286df99c7b9f766d9f58338ce823092",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84969257383
"Hatzell, K.B., Fan, L., Beidaghi, M., Boota, M., Pomerantseva, E., Kumbur, E.C., Gogotsi, Y.","55336668000;57197024844;36551993400;55306171300;57192872350;14628933400;7007093973;","Composite manganese oxide percolating networks as a suspension electrode for an asymmetric flow capacitor",2014,"ACS Applied Materials and Interfaces","6","11",,"8886","8893",,89,"10.1021/am501650q","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902440319&doi=10.1021%2fam501650q&partnerID=40&md5=bdf763750b2213e121f33e5622923a5e",Article,"Final","",Scopus,2-s2.0-84902440319
"Hatzell, K.B., Iwama, E., Ferris, A., Daffos, B., Urita, K., Tzedakis, T., Chauvet, F., Taberna, P.-L., Gogotsi, Y., Simon, P.","55336668000;26039183300;56954648000;15724263400;6507972589;6603763305;35077569500;6506389455;7007093973;7402477317;","Capacitive deionization concept based on suspension electrodes without ion exchange membranes",2014,"Electrochemistry Communications","43",,,"18","21",,100,"10.1016/j.elecom.2014.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897857849&doi=10.1016%2fj.elecom.2014.03.003&partnerID=40&md5=1fae238455a0e8722fc39bb626275f5b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84897857849
"Zhang, C., Hatzell, K.B., Boota, M., Dyatkin, B., Beidaghi, M., Long, D., Qiao, W., Kumbur, E.C., Gogotsi, Y.","56106481800;55336668000;55306171300;54980790900;36551993400;24332468800;7005228836;14628933400;7007093973;","Highly porous carbon spheres for electrochemical capacitors and capacitive flowable suspension electrodes",2014,"Carbon","77",,,"155","164",,142,"10.1016/j.carbon.2014.05.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905663879&doi=10.1016%2fj.carbon.2014.05.017&partnerID=40&md5=48840261b9f64ebce87605b9dca7a8c3",Article,"Final","",Scopus,2-s2.0-84905663879
"Boota, M., Hatzell, K.B., Beidaghi, M., Dennison, C.R., Kumbur, E.C., Gogotsi, Y.","55306171300;55336668000;36551993400;23090137000;14628933400;7007093973;","Activated carbon spheres as a flowable electrode in electrochemical flow capacitors",2014,"Journal of the Electrochemical Society","161","6",,"A1078","A1083",,62,"10.1149/2.072406jes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904801338&doi=10.1149%2f2.072406jes&partnerID=40&md5=061f8b05e0d033ac818d58d8706d7db8",Article,"Final","",Scopus,2-s2.0-84904801338
"Dennison, C.R., Beidaghi, M., Hatzell, K.B., Campos, J.W., Gogotsi, Y., Kumbur, E.C.","23090137000;36551993400;55336668000;55386334300;7007093973;14628933400;","Effects of flow cell design on charge percolation and storage in the carbon slurry electrodes of electrochemical flow capacitors",2014,"Journal of Power Sources","247",,,"489","496",,77,"10.1016/j.jpowsour.2013.08.101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884641572&doi=10.1016%2fj.jpowsour.2013.08.101&partnerID=40&md5=0e22a3c7ce3d2bd32b1975c6d77ec5d2",Article,"Final","",Scopus,2-s2.0-84884641572
"Hatzell, K.B., Beidaghi, M., Campos, J.W., Dennison, C.R., Kumbur, E.C., Gogotsi, Y.","55336668000;36551993400;55386334300;23090137000;14628933400;7007093973;","A high performance pseudocapacitive suspension electrode for the electrochemical flow capacitor",2013,"Electrochimica Acta","111",,,"888","897",,127,"10.1016/j.electacta.2013.08.095","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884216088&doi=10.1016%2fj.electacta.2013.08.095&partnerID=40&md5=6c9badea204e8837599b3369589d57ff",Article,"Final","",Scopus,2-s2.0-84884216088
"Campos, J.W., Beidaghi, M., Hatzell, K.B., Dennison, C.R., Musci, B., Presser, V., Kumbur, E.C., Gogotsi, Y.","55386334300;36551993400;55336668000;23090137000;55636701900;23568411700;14628933400;7007093973;","Investigation of carbon materials for use as a flowable electrode in electrochemical flow capacitors",2013,"Electrochimica Acta","98",,,"123","130",,106,"10.1016/j.electacta.2013.03.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875656304&doi=10.1016%2fj.electacta.2013.03.037&partnerID=40&md5=ccce38f6c5120f1e923feec9f165547e",Article,"Final","",Scopus,2-s2.0-84875656304
"Hatzell, K.B., Hatzell, M.C., Pack, M.Y., Hatzell, J.G., Patel, S.N., Sulewski, T.L., Freeman, A.L., Mehta, K.","55336668000;25632391700;55575759000;55336373100;55336658900;55336350200;8628059500;25655162800;","Overview of the first year of an innovative science education and Entrepreneurship venture",2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,,,"","",13,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029089543&partnerID=40&md5=d0a697949c8aba28d1675bdca9eff2f2",Conference Paper,"Final","",Scopus,2-s2.0-85029089543
"Hatzell, K.B., Sharma, A., Fathy, H.K.","55336668000;57217481871;6602754233;","A survey of long-term health modeling, estimation, and control of Lithium-ion batteries: Challenges and opportunities",2012,"Proceedings of the American Control Conference",,,"6315578","584","591",,67,"10.1109/acc.2012.6315578","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869402533&doi=10.1109%2facc.2012.6315578&partnerID=40&md5=d1bfb882d1aa0417e1fb7f84c86719aa",Conference Paper,"Final","",Scopus,2-s2.0-84869402533
