Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Mayer, K., Glaser, A.","57197752491;36758673100;","Nuclear forensics",2015,"Routledge Handbook of Nuclear Proliferation and Policy",,,,"248","264",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978272012&partnerID=40&md5=d8ad654b52deb9c735e44030b441893d",Book Chapter,"Final","",Scopus,2-s2.0-84978272012
"Ahmad, A., Glaser, A.","55259055200;36758673100;","A Conversion Proposal for Iran’s IR-40 Reactor with Reduced Plutonium Production",2015,"Science and Global Security","23","1",,"3","19",,2,"10.1080/08929882.2015.996074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924437554&doi=10.1080%2f08929882.2015.996074&partnerID=40&md5=a7414470c30106aefa33406e5081ea13",Article,"Final","",Scopus,2-s2.0-84924437554
"Ahmad, A., McClamrock, E.B., Glaser, A.","55259055200;56364387300;36758673100;","Neutronics calculations for denatured molten salt reactors: Assessing resource requirements and proliferation-risk attributes",2015,"Annals of Nuclear Energy","75",,,"261","267",,16,"10.1016/j.anucene.2014.08.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907195483&doi=10.1016%2fj.anucene.2014.08.014&partnerID=40&md5=16c9475411db733245fc28dc4c6dd9f1",Article,"Final","",Scopus,2-s2.0-84907195483
"Mian, Z., Glaser, A.","6602624292;36758673100;","Confronting the ""Perpetual menace to human security"": Openness as a tool to enable nuclear disarmament",2014,"Nonproliferation Review","21","1",,"65","75",,1,"10.1080/10736700.2014.889496","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894091868&doi=10.1080%2f10736700.2014.889496&partnerID=40&md5=b9d6d2f73e2e6715d6377d6d30033bbd",Article,"Final","",Scopus,2-s2.0-84894091868
"Feiveson, H.A., Glaser, A., Mian, Z., von Hippel, F.N.","6603342833;36758673100;6602624292;7003459139;","Unmaking the bomb: A fissile material approach to nuclear disarmament and nonproliferation",2014,"Unmaking the Bomb: A Fissile Material Approach to Nuclear Disarmament and Nonproliferation",,,,"1","278",,27,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944883707&partnerID=40&md5=3f0cd5ef474a7d3f53b1859d37871eb6",Book,"Final","",Scopus,2-s2.0-84944883707
"Glaser, A., Barak, B., Goldston, R.J.","36758673100;55909951700;24426005400;","A zero-knowledge protocol for nuclear warhead verification",2014,"Nature","510","7506",,"497","502",,55,"10.1038/nature13457","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903438692&doi=10.1038%2fnature13457&partnerID=40&md5=5b8f12e5d2d62e9adccfebe5a99d24a3",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84903438692
"Philippe, S., Glaser, A.","56042977500;36758673100;","Nuclear archaeology for gaseous diffusion enrichment plants",2014,"Science and Global Security","22","1",,"27","49",,6,"10.1080/08929882.2014.871881","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894302427&doi=10.1080%2f08929882.2014.871881&partnerID=40&md5=fc93c27cfa8e35941060199439ffab02",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84894302427
"Ramana, M.V., Hopkins, L.B., Glaser, A.","57220877568;55892275700;36758673100;","Licensing small modular reactors",2013,"Energy","61",,,"555","564",,52,"10.1016/j.energy.2013.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885952593&doi=10.1016%2fj.energy.2013.09.010&partnerID=40&md5=06c1ccee26e5a831cf66e5cbe76d970f",Article,"Final","",Scopus,2-s2.0-84885952593
"Ramana, M.V., Glaser, A., Hopkins, L.B.","57220877568;36758673100;55892275700;","Small modular reactors: Uranium resource requirements, waste generation and proliferation risk assessment",2013,"International Conference on Nuclear Engineering, Proceedings, ICONE","2",,,"","",,,"10.1115/ICONE21-16917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901697531&doi=10.1115%2fICONE21-16917&partnerID=40&md5=3565ad90ab259b6d1e33e2ff1d61ee9d",Conference Paper,"Final","",Scopus,2-s2.0-84901697531
"Glaser, A., Hopkins, L.B., Ramana, M.V.","36758673100;55892275700;57220877568;","Resource requirements and proliferation risks associated with small modular reactors",2013,"Nuclear Technology","184","1",,"121","129",,20,"10.13182/NT13-A19873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886778281&doi=10.13182%2fNT13-A19873&partnerID=40&md5=89e45ed08316cdcfb92ac578f62bd831",Article,"Final","",Scopus,2-s2.0-84886778281
"Glaser, A.","36758673100;","From Brokdorf to Fukushima: The long journey to nuclear phase-out",2012,"Bulletin of the Atomic Scientists","68","6",,"10","21",,41,"10.1177/0096340212464357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877845678&doi=10.1177%2f0096340212464357&partnerID=40&md5=1ea702c0bab3e9451344b41a7b1bc712",Article,"Final","",Scopus,2-s2.0-84877845678
"Glaser, A., Filges, U.","36758673100;6507083999;","Neutron-Use Optimization with Virtual Experiments to Facilitate Research-Reactor Conversion to Low-Enriched Fuel",2012,"Science and Global Security","20","2-3",,"141","154",,1,"10.1080/08929882.2012.713765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867759969&doi=10.1080%2f08929882.2012.713765&partnerID=40&md5=7383db109c43681d6eeced2c66000140",Article,"Final","",Scopus,2-s2.0-84867759969
"Glaser, A., Goldston, R.J.","36758673100;24426005400;","Proliferation risks of magnetic fusion energy: Clandestine production, covert production and breakout",2012,"Nuclear Fusion","52","4","043004","","",,12,"10.1088/0029-5515/52/4/043004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860654725&doi=10.1088%2f0029-5515%2f52%2f4%2f043004&partnerID=40&md5=fecca885dcd750008da9ed4acd2b3376",Article,"Final","",Scopus,2-s2.0-84860654725
"Glaser, A.","36758673100;","Facilitating nuclear disarmament, verified declarations of fissile material stocks and production",2012,"Nonproliferation Review","19","1",,"125","135",,3,"10.1080/10736700.2012.655092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858428713&doi=10.1080%2f10736700.2012.655092&partnerID=40&md5=13bae64f4cb4ee41916353962d7112fd",Article,"Final","",Scopus,2-s2.0-84858428713
"Stein, C., Dogariu, A., Glaser, A., Miles, R.B.","52164542700;57202642695;36758673100;7201461116;","Sulfur hexafluoride detection by Radar resonance enhanced multiphoton ionization",2011,"42nd AIAA Plasmadynamics and Lasers Conference",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884625128&partnerID=40&md5=fdc24e0d210cede445bc32c6527a2e80",Conference Paper,"Final","",Scopus,2-s2.0-84884625128
"Dogariu, A., Stein, C., Glaser, A., Miles, R.B.","57202642695;52164542700;36758673100;7201461116;","Long range trace detection by Radar REMPI",2011,"Proceedings of SPIE - The International Society for Optical Engineering","8024",,"80240G","","",,,"10.1117/12.883982","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052755596&doi=10.1117%2f12.883982&partnerID=40&md5=9486f5a7da70595fafd883192c51a189",Conference Paper,"Final","",Scopus,2-s2.0-80052755596
"Gasner, A., Glaser, A.","55128840100;36758673100;","Nuclear archaeology for heavy-water-moderated plutonium production reactors",2011,"Science and Global Security","19","3",,"223","233",,10,"10.1080/08929882.2011.616124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858388995&doi=10.1080%2f08929882.2011.616124&partnerID=40&md5=6c5c228e25e7ca2e50bd198f603e9608",Article,"Final","",Scopus,2-s2.0-84858388995
"Glaser, A.","36758673100;","After Fukushima: Preparing for a More Uncertain Future of Nuclear Power",2011,"Electricity Journal","24","6",,"27","35",,16,"10.1016/j.tej.2011.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960562083&doi=10.1016%2fj.tej.2011.06.003&partnerID=40&md5=0045deb0073df268e6fde61549c16dc1",Article,"Final","",Scopus,2-s2.0-79960562083
"Goldston, R.J., Glaser, A.","24426005400;36758673100;","Inertial confinement fusion energy R&amp;D and nuclear proliferation: The need for direct and transparent review",2011,"Bulletin of the Atomic Scientists","67","3",,"59","66",,5,"10.1177/0096340211407562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960875350&doi=10.1177%2f0096340211407562&partnerID=40&md5=edbc5e3a62d7d6b9d0c45c55bc04f4e3",Review,"Final","",Scopus,2-s2.0-79960875350
"Glaser, A.","36758673100;","After Fukushima: Preparing for a more uncertain future of nuclear power",2011,"IEEE Engineering Management Review","39","4",,"19","27",,1,"10.1109/EMR.2011.6093884","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83355165368&doi=10.1109%2fEMR.2011.6093884&partnerID=40&md5=9b05100edb06c30953c38d7790be4f8f",Article,"Final","",Scopus,2-s2.0-83355165368
"Socolow, R.H., Glaser, A.","6603772388;36758673100;","Balancing risks: Nuclear energy &amp; climate change",2009,"Daedalus","138","4",,"31","44",,40,"10.1162/daed.2009.138.4.31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350044930&doi=10.1162%2fdaed.2009.138.4.31&partnerID=40&md5=327a081291180d45ee190b82735085d8",Article,"Final","",Scopus,2-s2.0-70350044930
"Glaser, A., Bürger, S.","36758673100;25025816400;","Verification of a Fissile Material Cutoff Treaty: The case of enrichment facilities and the role of ultra-trace level isotope ratio analysis",2009,"Journal of Radioanalytical and Nuclear Chemistry","280","1",,"85","90",,8,"10.1007/s10967-008-7423-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949112496&doi=10.1007%2fs10967-008-7423-0&partnerID=40&md5=c327ab4a483c2c4471eda32ba1ebc1e0",Article,"Final","",Scopus,2-s2.0-62949112496
"Glaser, A., Mian, Z.","36758673100;6602624292;","Fissile material stocks and production, 2008",2009,"Bulletin of the Atomic Scientists","65","1",,"35","47",,1,"10.2968/065001005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958599461&doi=10.2968%2f065001005&partnerID=40&md5=83671bf7db35780f1957b817589c4e1f",Article,"Final","",Scopus,2-s2.0-77958599461
"Glaser, A.","36758673100;","Isotopic signatures of weapon-grade plutonium from dedicated natural uranium-fueled production reactors and their relevance for nuclear forensic analysis",2009,"Nuclear Science and Engineering","163","1",,"26","33",,10,"10.13182/NSE163-26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349616777&doi=10.13182%2fNSE163-26&partnerID=40&md5=2d01509fe701bc6224118dcfd0c5b383",Article,"Final","",Scopus,2-s2.0-70349616777
"Glaser, A., Mian, Z.","36758673100;6602624292;","Fissile material stockpiles and production, 2008",2008,"Science and Global Security","16","3",,"55","73",,4,"10.1080/08929880802565131","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57849132205&doi=10.1080%2f08929880802565131&partnerID=40&md5=a358bfaaf0917be51e06700066f0fb00",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-57849132205
"Glaser, A.","36758673100;","Characteristics of the gas centrifuge for uranium enrichment and their relevance for nuclear weapon proliferation",2008,"Science and Global Security","16","1-2",,"1","25",,47,"10.1080/08929880802335998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55549112591&doi=10.1080%2f08929880802335998&partnerID=40&md5=f280f1dacd0dcbfef52e4305cb30da10",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-55549112591
"Wood, H.G., Glaser, A., Kemp, R.S.","57195404255;36758673100;56226817800;","The gas centrifuge and nuclear weapons proliferation",2008,"Physics Today","61","9",,"40","45",,28,"10.1063/1.2982121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51349094798&doi=10.1063%2f1.2982121&partnerID=40&md5=1ead13248de3804f4cfc7101dccabfc9",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-51349094798
"Mian, Z., Glaser, A.","6602624292;36758673100;","A frightening nuclear legacy",2008,"Bulletin of the Atomic Scientists","64","4",,"42","47+57",,6,"10.2968/064004010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249098010&doi=10.2968%2f064004010&partnerID=40&md5=e7c4caa0a390aebb578730aa4286fcff",Article,"Final","",Scopus,2-s2.0-51249098010
"Glaser, A., Mian, Z.","36758673100;6602624292;","Resource Letter PSNAC-1: Physics and society: Nuclear arms control (Am. J. Phys. (2008) 76 (1), 5-14)",2008,"American Journal of Physics","76","6",,"595","",,,"10.1119/1.2906230","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45549090591&doi=10.1119%2f1.2906230&partnerID=40&md5=98f725ae9b25a10b8c69b06464d51da2",Erratum,"Final","",Scopus,2-s2.0-45549090591
"Glaser, A., Mian, Z.","36758673100;6602624292;","Resource letter PSNAC-1: Physics and society: Nuclear arms control",2008,"American Journal of Physics","76","1",,"5","14",,2,"10.1119/1.2800356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349193685&doi=10.1119%2f1.2800356&partnerID=40&md5=794247c8a0e3b6b0fdff74e674e44650",Article,"Final","",Scopus,2-s2.0-38349193685
"Scott Kemp, R., Glaser, A.","56226817800;36758673100;","The gas centrifuge and the nonproliferation of nuclear weapons",2006,"Proceedings - 9th International Workshop on Separation Phenomena in Liquids and Gases, SPLG 2006",,,,"","",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903208177&partnerID=40&md5=de3f11a14a9ebd908b77db092727dc4e",Conference Paper,"Final","",Scopus,2-s2.0-84903208177
"Glaser, A., Von Hippel, F.N.","36758673100;7003459139;","Thwarting nuclear terrorism",2006,"Scientific American","294","2",,"56","63",,8,"10.1038/scientificamerican0206-56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31944434074&doi=10.1038%2fscientificamerican0206-56&partnerID=40&md5=88818eeef28df11f776725d1e9591012",Review,"Final","",Scopus,2-s2.0-31944434074
"Glaser, A.","36758673100;","Bavaria bucks ban",2002,"Bulletin of the Atomic Scientists","58","2",,"20","22",,3,"10.1080/00963402.2002.11460547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71149084346&doi=10.1080%2f00963402.2002.11460547&partnerID=40&md5=83abdb89973ea4b2009ebb7238ba2b29",Article,"Final","",Scopus,2-s2.0-71149084346
