Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Vedel, S., Nunns, H., Košmrlj, A., Semsey, S., Trusina, A.","35771662300;57193829712;25823131200;6603329673;6602555462;","Asymmetric Damage Segregation Constitutes an Emergent Population-Level Stress Response",2016,"Cell Systems","3","2",,"187","198",,24,"10.1016/j.cels.2016.06.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978842703&doi=10.1016%2fj.cels.2016.06.008&partnerID=40&md5=d26f27baa29a30d61ce89d4d1386980f",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-84978842703
"Košmrlj, A., Nelson, D.R.","25823131200;14007471200;","Response of thermalized ribbons to pulling and bending",2016,"Physical Review B","93","12","125431","","",,51,"10.1103/PhysRevB.93.125431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962355432&doi=10.1103%2fPhysRevB.93.125431&partnerID=40&md5=646d0df54707ec3c24cad2b54a34f496",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-84962355432
"Košmrlj, A., Cordsen, P., Kyrsting, A., Otzen, D.E., Oddershede, L.B., Jensen, M.H.","25823131200;53063483100;36959520600;7004094833;6601964223;7401787416;","A monomer-trimer model supports intermittent glucagon fibril growth",2015,"Scientific Reports","5",,"9005","","",,4,"10.1038/srep09005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924785694&doi=10.1038%2fsrep09005&partnerID=40&md5=b13af6590e4fc2b50e4dceace4610576",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-84924785694
"Kang, S.H., Shan, S., Košmrlj, A., Noorduin, W.L., Shian, S., Weaver, J.C., Clarke, D.R., Bertoldi, K.","56161091200;55200596800;25823131200;23480259100;8545946400;55708047500;57203197165;16174254600;","Complex ordered patterns in mechanical instability induced geometrically frustrated triangular cellular structures",2014,"Physical Review Letters","112","9","098701","","",,100,"10.1103/PhysRevLett.112.098701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896344935&doi=10.1103%2fPhysRevLett.112.098701&partnerID=40&md5=79d7a80f8c34fc392de001489eed54fc",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84896344935
"Košmrlj, A., Nelson, D.R.","25823131200;14007471200;","Thermal excitations of warped membranes",2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics","89","2","022126","","",,22,"10.1103/PhysRevE.89.022126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897799794&doi=10.1103%2fPhysRevE.89.022126&partnerID=40&md5=79b9a346f8a618c7277b21ec78713797",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84897799794
"Shim, J., Shan, S., Košmrlj, A., Kang, S.H., Chen, E.R., Weaver, J.C., Bertoldi, K.","16418009700;55200596800;25823131200;56161091200;56402406700;55708047500;16174254600;","Harnessing instabilities for design of soft reconfigurable auxetic/chiral materials",2013,"Soft Matter","9","34",,"8198","8202",,150,"10.1039/c3sm51148k","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881459636&doi=10.1039%2fc3sm51148k&partnerID=40&md5=97db44326884f29e23b77790ed329807",Article,"Final","",Scopus,2-s2.0-84881459636
"Košmrlj, A., Kardar, M., Chakraborty, A.K.","25823131200;7006525928;7201865079;","Statistical physics of T-cell development and pathogen specificity",2013,"Annual Review of Condensed Matter Physics","4","1",,"339","360",,2,"10.1146/annurev-conmatphys-030212-184325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874849422&doi=10.1146%2fannurev-conmatphys-030212-184325&partnerID=40&md5=666fe97a2ef64fef3d3e66a24564ca47",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84874849422
"Košmrlj, A., Kardar, M., Chakraborty, A.K.","25823131200;7006525928;7201865079;","The Influence of T Cell Development on Pathogen Specificity and Autoreactivity",2012,"Journal of Statistical Physics","149","2",,"203","219",,4,"10.1007/s10955-011-0403-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867541881&doi=10.1007%2fs10955-011-0403-8&partnerID=40&md5=1f073e1fe13a825ee09ebd603c1b8225",Article,"Final","All Open Access, Green",Scopus,2-s2.0-84867541881
"Košmrlj, A., Pauschenwein, G.J., Kahl, G., Ziherl, P.","25823131200;15760707800;7102649917;6701580023;","Continuum theory for cluster morphologies of soft colloids",2011,"Journal of Physical Chemistry B","115","22",,"7206","7217",,8,"10.1021/jp108806v","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958226292&doi=10.1021%2fjp108806v&partnerID=40&md5=12ffd1009c24651dd75434aac7615878",Article,"Final","",Scopus,2-s2.0-79958226292
"Košmrlj, A.","25823131200;","Thymic Selection of T Cells as Diffusion with Intermittent Traps",2011,"Journal of Statistical Physics","142","6",,"1277","1286",,1,"10.1007/s10955-011-0144-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954629561&doi=10.1007%2fs10955-011-0144-8&partnerID=40&md5=6ba60c54d0a375488ea1de3cea89ed8d",Article,"Final","",Scopus,2-s2.0-79954629561
"Košmrlj, A., Read, E.L., Qi, Y., Allen, T.M., Altfeld, M., Deeks, S.G., Pereyra, F., Carrington, M., Walker, B.D., Chakraborty, A.K.","25823131200;14322410400;57191890878;57203811551;7003649192;7006700221;15840429600;7102278850;7402209193;7201865079;","Effects of thymic selection of the T-cell repertoire on HLA class I-associated control of HIV infection",2010,"Nature","465","7296",,"350","354",,228,"10.1038/nature08997","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952742298&doi=10.1038%2fnature08997&partnerID=40&md5=b6406dab251683f28f599428716f6a0f",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77952742298
"Chakraborty, A.K., Košmrlj, A.","7201865079;25823131200;","Statistical mechanical concepts in immunology",2010,"Annual Review of Physical Chemistry","61",,,"283","303",,23,"10.1146/annurev.physchem.59.032607.093537","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951669881&doi=10.1146%2fannurev.physchem.59.032607.093537&partnerID=40&md5=7e17c5fe3b3fa2ad15a38dc0b54eb3d1",Article,"Final","",Scopus,2-s2.0-77951669881
"Mirny, L., Slutsky, M., Wunderlich, Z., Tafvizi, A., Leith, J., Kosmrlj, A.","6603761549;6601984177;14519986700;24462978400;24461990700;25823131200;","How a protein searches for its site on DNA: The mechanism of facilitated diffusion",2009,"Journal of Physics A: Mathematical and Theoretical","42","43","434013","","",,258,"10.1088/1751-8113/42/43/434013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149127671&doi=10.1088%2f1751-8113%2f42%2f43%2f434013&partnerID=40&md5=bd3c7c27aaf857831d10167ed874e102",Article,"Final","",Scopus,2-s2.0-72149127671
"Košmrlj, A., Chakraborty, A.K., Kardar, M., Shakhnovich, E.I.","25823131200;7201865079;7006525928;35600851100;","Thymic selection of T-cell receptors as an extreme value problem",2009,"Physical Review Letters","103","6","068103","","",,33,"10.1103/PhysRevLett.103.068103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68849127884&doi=10.1103%2fPhysRevLett.103.068103&partnerID=40&md5=005d768f41323eb232db09c148c36342",Article,"Final","All Open Access, Green",Scopus,2-s2.0-68849127884
"Košmrlj, A., Jha, A.K., Huseby, E.S., Kardar, M., Chakraborty, A.K.","25823131200;8835981700;6602860263;7006525928;7201865079;","How the thymus designs antigen-specific and self-tolerant T cell receptor sequences",2008,"Proceedings of the National Academy of Sciences of the United States of America","105","43",,"16671","16676",,88,"10.1073/pnas.0808081105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55949095006&doi=10.1073%2fpnas.0808081105&partnerID=40&md5=7b1f08a575c3c7c9dce92a7654dba295",Article,"Final","All Open Access, Green",Scopus,2-s2.0-55949095006
"Glaser, M.A., Grason, G.M., Kamien, R.D., Košmrlj, A., Santangelo, C.D., Ziherl, P.","7103281901;8974632100;7004749258;25823131200;6603802147;6701580023;","Soft spheres make more mesophases",2007,"EPL","78","4","46004","","",,131,"10.1209/0295-5075/78/46004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79051470505&doi=10.1209%2f0295-5075%2f78%2f46004&partnerID=40&md5=3867caf39c5f2032db3cebc8691c5ba1",Article,"Final","All Open Access, Green",Scopus,2-s2.0-79051470505
"Košmrlj, A., Križnar, I.","25823131200;23972711000;","New features for new applications with ABEANS 3.1",2005,"PCaPAC 2005 - 5th International Workshop on Personal Computers and Particle Accelerator Controls, Proceedings",,,,"","",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899658450&partnerID=40&md5=493c1e8b8f6fc8dc856c58ec051c8896",Conference Paper,"Final","",Scopus,2-s2.0-84899658450
